data_id,value,num_item_id,age,comprehension,production,language,form,birth_order,ethnicity,sex,zygosity,norming,mom_ed,longitudinal,source_name,license,item_id,definition,type,category,lexical_category,lexical_class,sound,complexity_category,produces,understands
147109,,36,13,275,16,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147110,understands,36,13,40,14,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147111,,36,13,54,17,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147112,,36,13,26,0,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147113,,36,13,94,9,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147114,understands,36,13,93,31,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147115,,36,13,110,63,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147116,,36,13,71,3,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147117,,36,13,135,38,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147118,,36,13,119,10,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147119,,36,13,27,0,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147120,,36,13,171,2,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147121,,36,13,156,10,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147122,,36,13,93,32,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147123,,36,13,229,19,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147124,,36,13,175,50,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147125,,36,13,65,5,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147126,understands,36,13,133,36,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147127,,36,13,83,12,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147128,,36,13,78,0,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147129,understands,36,13,101,0,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147130,understands,36,13,240,118,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147131,,36,13,143,0,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147132,,36,13,119,22,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147133,,36,13,76,13,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147134,understands,36,13,258,0,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147135,,36,13,72,3,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147136,,36,13,48,7,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147137,,36,13,167,19,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147138,,36,13,94,23,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147139,understands,36,13,201,44,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147140,understands,36,13,293,23,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147141,,36,13,46,4,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147142,,36,13,160,1,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147143,understands,36,13,188,11,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147144,understands,36,13,213,15,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147145,produces,36,13,35,16,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,TRUE,TRUE
147146,,36,13,71,1,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147147,,36,13,208,0,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147148,,36,13,93,7,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147149,,36,13,247,11,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147150,understands,36,13,255,53,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147151,,36,13,85,3,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147152,,36,13,215,56,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147153,,36,13,112,18,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147154,,36,13,199,44,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147155,,36,13,25,3,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147156,,36,13,12,3,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147157,,36,13,109,8,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147158,,36,13,119,16,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147159,,36,13,64,13,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147160,understands,36,13,205,4,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147161,understands,36,13,237,55,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147162,,36,13,57,8,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147163,,36,13,33,7,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147164,,36,13,182,6,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147165,understands,36,13,148,5,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147166,,36,13,48,8,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147167,,36,13,22,3,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147168,,36,13,187,1,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147169,,36,13,126,3,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147170,,36,13,106,28,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147171,,36,13,90,11,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147172,,36,13,39,3,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147173,,36,13,73,19,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147174,,36,13,83,14,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147175,,36,13,35,4,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147176,,36,13,96,4,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147177,,36,13,22,4,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147178,understands,36,13,274,36,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147179,,36,13,128,20,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147180,,36,13,233,3,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147181,,36,13,126,4,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147182,understands,36,13,260,40,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147183,,36,13,54,7,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147184,,36,13,172,15,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147185,,36,13,86,8,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147186,,36,13,52,13,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147187,understands,36,14,239,1,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147188,,36,13,76,22,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147189,,36,13,91,15,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147190,,36,13,63,0,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147191,,36,13,58,15,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147192,understands,36,13,272,16,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147193,,36,13,64,5,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147194,,36,13,34,11,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147195,,36,13,45,1,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147196,,36,13,173,12,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147197,,36,13,35,10,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147198,produces,36,13,227,14,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,TRUE,TRUE
147199,understands,36,13,154,22,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147200,,36,13,48,1,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147201,,36,13,249,28,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147202,understands,36,13,151,19,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147203,,36,13,156,16,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147204,understands,36,13,269,9,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147205,,36,13,142,35,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147206,,36,13,84,0,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147207,,36,13,114,6,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147208,,36,13,146,5,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147209,,36,13,100,6,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147210,,36,14,160,10,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147211,,36,13,17,4,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147212,,36,13,17,1,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147213,,36,13,103,8,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147214,understands,36,13,115,1,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147215,,36,13,57,14,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147216,,36,13,82,11,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147217,,36,13,43,6,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147218,,36,13,110,15,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147219,,36,13,138,16,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147220,,36,13,188,12,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147221,,36,13,28,1,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147222,,36,13,28,6,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147223,understands,36,13,289,41,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147224,,36,13,135,19,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147225,understands,36,13,208,84,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147226,,36,13,29,16,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147227,,36,13,193,10,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147228,,36,13,199,5,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147229,,36,13,227,12,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147230,,36,13,109,28,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147231,,36,13,55,4,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147232,,36,13,177,35,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147233,,36,13,263,15,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147234,,36,13,93,31,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147235,understands,36,13,61,14,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147236,,36,13,65,2,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147237,,36,13,88,24,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147238,,36,13,27,1,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147239,understands,36,13,128,2,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147240,,36,13,57,10,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147241,,36,13,91,31,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147242,,36,13,40,1,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147243,,36,13,80,13,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147244,,36,13,145,11,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147245,,36,13,318,24,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147246,,36,13,113,32,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147247,,36,13,87,6,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
